date,T,Po,P,U,Ff,N,Tn,Tx,H,VV,Td,RRR,sss
2017-03-22 07:00:00,-11.1,733.4,774.9,88.0,1,Облаков нет.,-11.8,,,,-12.7,,75.0
2017-03-22 13:00:00,5.7,734.4,773.3,28.0,2,20–30%.,,,,,-11.7,,
2017-03-23 01:00:00,-6.9,737.2,778.2,88.0,0,Облаков нет.,,,,,-8.6,,
2017-03-23 07:00:00,-10.8,738.4,780.1,88.0,1,Облаков нет.,-10.8,,,,-12.4,,70.0
2017-03-23 13:00:00,6.8,737.9,776.9,28.0,0,20–30%.,,,,,-10.7,,
2017-03-23 19:00:00,6.4,737.1,776.0,29.0,2,20–30%.,,10.9,,,-10.3,,
2017-03-24 01:00:00,-6.2,738.0,778.9,89.0,0,Облаков нет.,,,,,-7.8,,
2017-03-24 07:00:00,-9.6,737.4,778.8,89.0,0,Облаков нет.,-9.8,,,,-11.1,,65.0
2017-03-24 13:00:00,8.2,734.5,773.1,27.0,2,Облаков нет.,,,,,-9.6,,
2017-03-25 01:00:00,-4.5,730.4,770.6,82.0,2,Облаков нет.,,,,,-7.2,,
2017-03-25 07:00:00,-8.7,728.9,769.7,90.0,0,Облаков нет.,-8.7,,,,-10.0,,64.0
2017-03-25 13:00:00,9.5,726.1,764.1,27.0,1,"90  или более, но не 100%",,,,,-8.9,,
2017-03-25 19:00:00,5.5,727.9,766.5,48.0,2,"90  или более, но не 100%",,11.9,,,-4.8,,
2017-03-26 01:00:00,1.3,728.0,767.2,84.0,0,100%.,,,,,-1.1,,
2017-03-26 07:00:00,1.6,730.6,769.8,93.0,2,100%.,0.9,,,,0.6,,58.0
2017-03-27 01:00:00,-3.1,725.7,765.4,94.0,1,Облаков нет.,,,,,-4.0,,
2017-03-27 07:00:00,-5.0,723.2,763.1,92.0,1,60%.,-5.3,,,,-6.1,,56.0
2017-03-27 13:00:00,5.0,725.2,763.6,62.0,0,100%.,,,,,-1.7,,
2017-03-27 19:00:00,1.6,728.7,767.8,93.0,0,100%.,,5.6,,,0.6,,
2017-03-28 07:00:00,0.2,733.4,773.0,93.0,0,100%.,0.2,,,,-0.8,,59.0
2017-03-28 19:00:00,3.8,729.5,768.4,75.0,1,60%.,,8.0,,,-0.3,,
2017-03-29 01:00:00,-1.5,729.7,769.4,94.0,0,70 – 80%.,,,,,-2.3,,
2017-03-29 07:00:00,-3.5,729.0,769.0,94.0,0,"90  или более, но не 100%",-3.5,,,,-4.3,,55.0
2017-03-29 13:00:00,13.0,725.9,763.3,32.0,2,20–30%.,,,,,-3.6,,
2017-03-29 19:00:00,6.2,725.3,763.6,57.0,1,70 – 80%.,,16.5,,,-1.8,,
2017-03-30 01:00:00,-1.7,726.8,766.4,92.0,0,Облаков нет.,,,,,-2.9,,
2017-03-30 07:00:00,-1.5,725.8,765.3,91.0,1,"90  или более, но не 100%",-2.4,,,,-2.8,,47.0
2017-03-30 13:00:00,15.9,722.1,758.9,22.0,1,70 – 80%.,,,,,-6.0,,
2017-03-30 19:00:00,5.3,717.4,755.4,62.0,0,100%.,,18.2,,,-1.5,,
2017-03-31 07:00:00,0.9,731.2,770.6,60.0,1,70 – 80%.,0.9,,,,-6.0,,44.0
2017-03-31 13:00:00,5.9,731.8,770.5,32.0,4,20–30%.,,,,,-9.7,,
2017-03-31 19:00:00,5.1,732.2,771.1,43.0,1,60%.,,6.7,,,-6.6,,
2017-04-01 01:00:00,-3.6,728.9,768.9,91.0,0,20–30%.,,,,,-4.9,,
2017-04-01 07:00:00,-5.9,725.5,765.6,92.0,0,Облаков нет.,-6.9,,,,-7.0,,38.0
2017-04-01 13:00:00,11.5,720.4,757.8,25.0,0,70 – 80%.,,,,,-7.8,,
2017-04-01 19:00:00,11.1,717.7,755.0,28.0,9,"90  или более, но не 100%",,16.0,,,-6.8,,
2017-04-02 07:00:00,-4.3,731.9,772.2,69.0,0,100%.,-4.5,,,,-9.2,,38.0
2017-04-02 13:00:00,-1.8,731.1,771.0,38.0,5,"90  или более, но не 100%",,,,,-14.3,,
2017-04-02 19:00:00,-1.9,729.2,769.0,41.0,3,100%.,,-1.0,,,-13.5,,
2017-04-03 07:00:00,-6.7,729.9,770.4,86.0,0,"90  или более, но не 100%",-6.7,,,,-8.7,,34.0
2017-04-03 13:00:00,-0.2,728.8,768.4,32.0,1,70 – 80%.,,,,,-14.9,,
2017-04-03 19:00:00,0.1,728.0,767.5,29.0,2,60%.,,2.0,,,-15.8,,
2017-04-04 01:00:00,-10.5,728.5,769.5,79.0,0,Облаков нет.,,,,,-13.4,,
2017-04-04 07:00:00,-12.6,728.0,769.4,85.0,0,Облаков нет.,-12.9,,,,-14.6,,33.0
2017-04-04 13:00:00,0.8,725.8,765.0,37.0,2,60%.,,,,,-12.4,,
2017-04-04 19:00:00,2.2,723.8,762.7,27.0,2,"90  или более, но не 100%",,2.8,,,-15.1,,
2017-04-05 01:00:00,-1.9,724.0,763.5,60.0,0,"90  или более, но не 100%",,,,,-8.7,,
2017-04-05 07:00:00,-4.3,727.0,766.9,82.0,2,100%.,-4.4,,,,-6.9,,32.0
2017-04-05 19:00:00,-2.7,726.4,766.1,75.0,3,100%.,,-0.9,,,-6.6,,
2017-04-06 01:00:00,-8.3,727.8,768.4,90.0,0,70 – 80%.,,,,,-9.6,,
2017-04-06 07:00:00,-9.8,728.1,769.0,88.0,1,"90  или более, но не 100%",-11.7,,,,-11.5,,32.0
2017-04-06 19:00:00,0.1,730.0,769.6,46.0,7,100%.,,0.5,,,-10.4,,
2017-04-07 01:00:00,-1.1,730.6,770.3,67.0,0,100%.,,,,,-6.6,,
2017-04-07 07:00:00,-1.2,731.3,771.1,74.0,1,100%.,-2.0,,,,-5.3,,31.0
2017-04-07 19:00:00,4.9,730.5,769.3,55.0,6,70 – 80%.,,7.5,,,-3.6,,
2017-04-08 01:00:00,1.2,733.7,773.2,74.0,0,100%.,,,,,-2.9,,
2017-04-08 07:00:00,0.1,733.7,773.4,84.0,0,100%.,-0.4,,,,-2.3,,27.0
2017-04-08 13:00:00,6.7,732.8,771.5,43.0,3,40%.,,,,,-5.2,,
2017-04-08 19:00:00,7.9,732.4,770.9,44.0,3,60%.,,8.8,,,-3.6,,
2017-04-09 01:00:00,-0.8,733.3,773.1,90.0,1,70 – 80%.,,,,,-2.3,,
2017-04-09 07:00:00,-2.9,733.6,773.8,94.0,1,70 – 80%.,-3.0,,,,-3.8,,18.0
2017-04-09 13:00:00,8.1,733.5,772.0,46.0,3,"90  или более, но не 100%",,,,,-2.9,,
2017-04-09 19:00:00,8.9,733.1,771.5,46.0,2,"90  или более, но не 100%",,9.6,,,-2.1,,
2017-04-10 01:00:00,-2.4,734.0,774.1,93.0,0,Облаков нет.,,,,,-3.4,,
2017-04-10 07:00:00,-4.7,733.2,773.6,93.0,0,Облаков нет.,-4.7,,,,-5.7,,15.0
2017-04-10 13:00:00,11.1,731.3,769.3,40.0,0,Облаков нет.,,,,,-2.1,,
2017-04-11 01:00:00,-2.2,729.1,768.8,92.0,0,Облаков нет.,,,,,-3.4,,
2017-04-11 07:00:00,-4.5,727.8,767.8,93.0,0,Облаков нет.,-4.5,,,,-5.5,,9.0
2017-04-11 13:00:00,14.9,725.2,762.4,26.0,0,Облаков нет.,,,,,-4.7,,
2017-04-12 01:00:00,-1.8,724.3,763.7,91.0,0,Облаков нет.,,,,,-3.1,,
2017-04-12 07:00:00,-2.3,722.9,762.4,93.0,1,70 – 80%.,-3.1,,,,-3.3,,4.0
2017-04-12 13:00:00,15.9,721.3,758.2,23.0,1,60%.,,,,,-5.3,,
2017-04-12 19:00:00,7.8,719.8,757.6,57.0,0,70 – 80%.,,17.6,,,-0.2,,
2017-04-13 01:00:00,-0.1,720.7,759.7,88.0,0,60%.,,,,,-1.9,,
2017-04-13 07:00:00,0.8,720.1,759.0,88.0,0,"90  или более, но не 100%",-0.8,,,,-1.0,,0.0
2017-04-13 13:00:00,12.6,719.6,756.7,50.0,2,"90  или более, но не 100%",,,,,2.5,,
2017-04-14 01:00:00,6.8,723.4,761.5,85.0,1,"90  или более, но не 100%",,,,,4.4,,
2017-04-14 07:00:00,3.0,724.6,763.3,93.0,0,100%.,3.0,,,,2.0,,
2017-04-14 19:00:00,6.3,725.5,763.7,93.0,1,100%.,,7.6,,,5.2,,
2017-04-15 07:00:00,1.6,728.5,767.6,95.0,0,"90  или более, но не 100%",1.5,,,,0.9,,0.0
2017-04-15 19:00:00,10.7,727.0,764.8,38.0,3,70 – 80%.,,11.9,,,-3.2,,
2017-04-16 01:00:00,-1.1,726.3,765.7,92.0,0,20–30%.,,,,,-2.3,,
2017-04-16 07:00:00,-2.0,723.6,763.0,92.0,0,"90  или более, но не 100%",-2.8,,,,-3.1,,0.0
2017-04-16 13:00:00,9.7,720.4,758.0,49.0,3,100%.,,,,,-0.6,,
2017-04-16 19:00:00,6.2,719.2,757.2,92.0,0,100%.,,13.3,,,5.0,,
2017-04-17 07:00:00,2.7,719.5,757.9,95.0,1,100%.,1.9,,,,2.0,,
2017-04-17 19:00:00,6.2,723.3,761.5,54.0,5,70 – 80%.,,10.6,,,-2.5,,
2017-04-18 07:00:00,2.2,723.8,762.7,90.0,0,"90  или более, но не 100%",1.4,,,,0.7,,
2017-04-18 19:00:00,4.3,725.2,763.8,77.0,2,"90  или более, но не 100%",,5.8,,,0.6,,
2017-04-19 01:00:00,0.2,730.8,770.2,92.0,0,60%.,,,,,-0.9,,
2017-04-19 07:00:00,-2.0,732.1,772.0,96.0,0,Небо не видно из-за тумана и/или других метеорологических явлений.,-2.0,,,,-2.6,,0.0
2017-04-19 13:00:00,10.7,730.1,768.1,49.0,3,60%.,,,,,0.4,,
2017-04-19 19:00:00,13.1,727.2,764.7,40.0,0,70 – 80%.,,14.8,,,-0.2,,
2017-04-20 01:00:00,3.5,726.1,764.8,86.0,0,100%.,,,,,1.3,,
2017-04-20 07:00:00,2.9,725.5,764.3,91.0,1,"90  или более, но не 100%",1.9,,,,1.6,,
2017-04-20 19:00:00,7.3,728.4,766.7,63.0,3,60%.,,8.6,,,0.6,,
2017-04-21 01:00:00,-0.8,729.1,768.7,92.0,0,Облаков нет.,,,,,-1.9,,
2017-04-21 07:00:00,-2.0,728.9,768.6,93.0,0,40%.,-2.7,,,,-3.0,,0.0
2017-04-21 13:00:00,11.8,727.3,765.0,29.0,6,"90  или более, но не 100%",,,,,-5.8,,
2017-04-22 01:00:00,-0.7,727.2,766.6,84.0,0,Облаков нет.,,,,,-3.1,,
2017-04-22 07:00:00,-0.3,726.2,765.5,83.0,1,Облаков нет.,,,,,-2.9,,0.0
2017-04-22 13:00:00,12.8,723.2,760.6,30.0,5,Облаков нет.,,,,,-4.3,,
2017-04-22 19:00:00,15.0,720.4,757.3,26.0,5,40%.,,16.8,,,-4.5,,
2017-04-23 01:00:00,5.7,722.0,760.3,55.0,0,50%.,,,,,-2.8,,
2017-04-23 07:00:00,3.5,723.4,762.0,91.0,0,100%.,3.5,,,,2.2,,
2017-04-23 19:00:00,11.8,727.6,765.4,32.0,3,20–30%.,,13.1,,,-4.5,,
2017-04-24 01:00:00,-0.5,728.9,768.4,92.0,0,Облаков нет.,,,,,-1.7,,
2017-04-24 07:00:00,1.4,728.2,767.3,94.0,1,Небо не видно из-за тумана и/или других метеорологических явлений.,-0.9,,,,0.6,,0.0
2017-04-24 13:00:00,14.6,726.8,764.1,41.0,1,"90  или более, но не 100%",,,,,1.5,,
2017-04-24 19:00:00,9.0,727.6,765.6,78.0,1,100%.,,14.8,,,5.3,,
2017-04-25 07:00:00,3.7,731.8,770.8,95.0,0,"90  или более, но не 100%",3.4,,,,2.9,,
2017-04-25 13:00:00,10.3,733.7,771.9,50.0,1,"90  или более, но не 100%",,,,,0.2,,
2017-04-26 01:00:00,0.8,734.2,773.8,92.0,1,Облаков нет.,,,,,-0.4,,
2017-04-26 07:00:00,0.7,733.1,772.6,92.0,1,Облаков нет.,,,,,-0.5,,0.0
2017-04-26 13:00:00,19.0,730.5,767.4,32.0,4,Облаков нет.,,,,,1.9,,
2017-04-27 01:00:00,2.8,728.1,767.0,87.0,0,Облаков нет.,,,,,0.9,,
2017-04-27 07:00:00,2.2,728.1,767.1,92.0,0,Облаков нет.,1.1,,,,1.0,,
2017-04-27 13:00:00,23.2,726.2,762.3,21.0,2,Облаков нет.,,,,,-0.6,,
2017-04-28 01:00:00,3.5,726.3,765.1,84.0,1,Облаков нет.,,,,,1.1,,
2017-04-28 07:00:00,2.5,727.3,766.3,89.0,0,Облаков нет.,1.2,,,,0.8,,
2017-04-28 13:00:00,23.5,725.5,761.5,26.0,4,20–30%.,,,,,2.9,,
2017-04-28 19:00:00,18.3,724.0,760.6,41.0,1,60%.,,25.2,,,4.7,,
2017-04-29 01:00:00,6.3,725.6,763.9,84.0,1,60%.,,,,,3.7,,
2017-04-29 07:00:00,5.5,727.6,766.2,90.0,1,"90  или более, но не 100%",4.5,,,,3.9,,
2017-04-29 13:00:00,13.5,728.5,766.0,50.0,4,"90  или более, но не 100%",,,,,3.2,,
2017-04-29 19:00:00,12.7,727.4,764.9,61.0,2,100%.,,13.8,,,5.3,,
2017-04-30 01:00:00,10.1,727.9,765.8,66.0,2,100%.,,,,,3.9,,
2017-04-30 07:00:00,5.8,726.8,765.2,93.0,0,100%.,5.7,,,,4.7,,
2017-04-30 19:00:00,7.4,724.7,762.8,70.0,3,"90  или более, но не 100%",,,,,2.3,,
2017-05-01 07:00:00,2.5,727.5,766.4,89.0,1,100%.,0.9,,,,0.8,,
2017-05-01 13:00:00,5.9,726.5,764.9,63.0,2,"90  или более, но не 100%",,,,,-0.6,,
2017-05-01 19:00:00,2.1,727.9,767.0,83.0,6,100%.,,6.3,,,-0.6,,
2017-05-02 19:00:00,0.6,728.9,768.3,79.0,4,100%.,,2.5,,,-2.6,,
2017-05-03 07:00:00,-3.5,729.3,769.3,71.0,3,"90  или более, но не 100%",-3.5,,,,-8.0,,21.0
2017-05-03 19:00:00,-0.7,736.0,776.0,53.0,1,70 – 80%.,,1.2,,,-9.2,,
2017-05-04 01:00:00,-8.7,735.1,776.2,90.0,0,Облаков нет.,,,,,-10.1,,
2017-05-04 07:00:00,-11.3,732.8,773.8,90.0,1,20–30%.,-11.5,,,,-12.7,,8.0
2017-05-04 13:00:00,7.0,729.1,767.5,42.0,0,"90  или более, но не 100%",,,,,-5.0,,
2017-05-04 19:00:00,6.5,727.0,765.4,80.0,0,100%.,,12.8,,,3.2,,
2017-05-05 07:00:00,2.5,725.4,764.2,95.0,0,60%.,2.0,,,,1.7,,
2017-05-05 13:00:00,20.4,723.9,760.3,27.0,4,70 – 80%.,,,,,0.9,,
2017-05-05 19:00:00,21.0,722.2,758.5,21.0,6,"90  или более, но не 100%",,21.8,,,-1.9,,
2017-05-06 01:00:00,4.3,722.3,760.8,89.0,0,Облаков нет.,,,,,2.6,,
2017-05-06 07:00:00,3.1,719.8,758.3,92.0,0,50%.,1.4,,,,1.9,,
2017-05-06 13:00:00,22.5,716.2,751.9,15.0,3,70 – 80%.,,,,,-5.5,,
2017-05-06 19:00:00,25.0,712.9,748.4,13.0,1,70 – 80%.,,25.5,,,-5.5,,
2017-05-07 01:00:00,7.4,712.2,749.6,75.0,1,"90  или более, но не 100%",,,,,3.2,,
2017-05-07 07:00:00,11.7,715.6,752.6,79.0,3,100%.,6.7,,,,8.2,,
2017-05-07 19:00:00,9.6,723.1,760.8,44.0,3,70 – 80%.,,11.6,,,-2.1,,
2017-05-08 01:00:00,1.4,725.6,764.7,88.0,1,70 – 80%.,,,,,-0.4,,
2017-05-08 07:00:00,3.4,724.4,763.1,88.0,0,"90  или более, но не 100%",0.6,,,,1.5,,
2017-05-08 13:00:00,16.5,721.0,757.8,29.0,4,"90  или более, но не 100%",,,,,-1.9,,
2017-05-08 19:00:00,17.6,720.4,757.0,26.0,8,"90  или более, но не 100%",,19.1,,,-2.2,,
2017-05-09 07:00:00,8.0,723.0,760.9,86.0,4,100%.,7.9,,,,5.7,,
2017-05-09 19:00:00,11.7,727.5,765.2,26.0,7,60%.,,12.6,,,-7.5,,
2017-05-10 01:00:00,-0.3,730.8,770.4,82.0,0,20–30%.,,,,,-3.1,,
2017-05-10 07:00:00,0.0,731.5,771.1,83.0,0,"10%  или менее, но не 0",-2.0,,,,-2.6,,
2017-05-10 13:00:00,14.8,729.0,766.3,22.0,2,20–30%.,,,,,-6.6,,
2017-05-10 19:00:00,18.2,725.4,762.1,26.0,2,"90  или более, но не 100%",,20.0,,,-1.5,,
2017-05-11 01:00:00,6.1,723.1,761.2,76.0,1,70 – 80%.,,,,,2.2,,
2017-05-11 07:00:00,5.0,721.5,759.7,81.0,0,60%.,2.1,,,,1.9,,
2017-05-11 19:00:00,15.4,721.5,758.2,84.0,1,"90  или более, но не 100%",,21.4,,,12.7,,
2017-05-12 07:00:00,8.7,725.2,763.2,96.0,1,"90  или более, но не 100%",7.6,,,,8.1,,
2017-05-12 13:00:00,19.0,726.7,763.4,35.0,7,50%.,,,,,3.1,,
2017-05-12 19:00:00,20.6,727.4,763.9,33.0,4,20–30%.,,21.2,,,3.8,,
2017-05-13 01:00:00,6.8,728.6,766.9,92.0,0,20–30%.,,,,,5.6,,
2017-05-13 07:00:00,6.4,728.5,766.9,92.0,1,70 – 80%.,4.3,,,,5.1,,
2017-05-13 13:00:00,25.0,726.5,762.4,29.0,3,70 – 80%.,,,,,5.6,,
2017-05-13 19:00:00,26.1,725.2,760.9,27.0,2,100%.,,26.8,,,5.7,,
2017-05-14 01:00:00,13.3,726.7,764.1,84.0,1,60%.,,,,,10.6,,
2017-05-14 07:00:00,11.6,724.7,762.2,88.0,0,"90  или более, но не 100%",9.2,,,,9.6,,
2017-05-14 13:00:00,24.6,722.8,758.5,35.0,3,70 – 80%.,,,,,7.9,,
2017-05-14 19:00:00,24.3,722.8,758.6,36.0,3,70 – 80%.,,26.4,,,8.1,,
2017-05-15 01:00:00,11.1,723.2,760.6,91.0,0,20–30%.,,,,,9.7,,
2017-05-15 07:00:00,10.9,721.4,758.8,88.0,0,Облаков нет.,8.5,,,,9.0,,
2017-05-15 13:00:00,28.1,717.6,752.7,22.0,2,20–30%.,,,,,4.4,,
2017-05-15 19:00:00,23.0,717.1,752.7,51.0,4,"90  или более, но не 100%",,30.1,,,12.2,,
2017-05-16 07:00:00,9.6,720.8,758.4,92.0,1,100%.,9.5,,,,8.4,,
2017-05-16 19:00:00,14.8,720.8,757.7,52.0,1,70 – 80%.,,16.8,,,5.0,,
2017-05-17 01:00:00,5.2,719.8,758.0,93.0,0,Облаков нет.,,,,,4.1,,
2017-05-17 07:00:00,6.6,718.9,756.8,91.0,0,70 – 80%.,4.3,,,,5.2,,
2017-05-17 19:00:00,2.1,730.2,769.4,81.0,4,100%.,,12.1,,,-0.9,,
2017-05-18 07:00:00,0.5,731.8,771.4,84.0,1,"10%  или менее, но не 0",-1.3,,,,-1.9,,
2017-05-18 13:00:00,7.3,729.5,767.9,29.0,2,70 – 80%.,,,,,-9.6,,
2017-05-18 19:00:00,8.1,729.3,767.6,29.0,3,20–30%.,,9.7,,,-8.9,,
2017-05-19 01:00:00,-1.1,731.8,771.6,83.0,0,Облаков нет.,,,,,-3.7,,
2017-05-19 07:00:00,-0.6,732.6,772.3,85.0,0,Облаков нет.,-3.4,,,,-2.9,,
2017-05-19 13:00:00,10.5,731.8,770.0,28.0,1,Облаков нет.,,,,,-7.2,,
2017-05-20 01:00:00,-0.4,733.0,772.6,85.0,0,Облаков нет.,,,,,-2.7,,
2017-05-20 07:00:00,0.6,732.2,771.7,82.0,1,70 – 80%.,-1.6,,,,-2.1,,
2017-05-20 13:00:00,16.1,729.6,766.9,29.0,4,70 – 80%.,,,,,-1.9,,
2017-05-20 19:00:00,17.7,727.2,764.1,27.0,6,70 – 80%.,,18.8,,,-1.8,,
2017-05-21 01:00:00,9.4,727.0,765.0,75.0,1,50%.,,,,,5.1,,
2017-05-21 07:00:00,8.8,726.4,764.3,90.0,1,100%.,6.9,,,,7.3,,
2017-05-21 13:00:00,18.4,725.0,761.7,28.0,5,70 – 80%.,,,,,-0.5,,
2017-05-21 19:00:00,20.6,725.5,762.0,24.0,5,60%.,,20.9,,,-0.7,,
2017-05-22 01:00:00,5.9,727.4,765.9,89.0,0,Облаков нет.,,,,,4.2,,
2017-05-22 07:00:00,5.4,728.2,766.8,90.0,1,Облаков нет.,2.8,,,,3.9,,
2017-05-22 13:00:00,20.7,726.4,762.9,22.0,1,"90  или более, но не 100%",,,,,-1.6,,
2017-05-22 19:00:00,23.4,724.2,760.3,17.0,1,"90  или более, но не 100%",,23.5,,,-2.7,,
2017-05-23 01:00:00,7.2,724.9,763.0,82.0,0,20–30%.,,,,,4.3,,
2017-05-23 07:00:00,7.3,724.9,763.0,81.0,0,40%.,4.1,,,,4.3,,
2017-05-23 13:00:00,25.3,722.7,758.4,20.0,1,"90  или более, но не 100%",,,,,0.5,,
2017-05-23 19:00:00,27.9,719.2,754.3,17.0,2,"90  или более, но не 100%",,29.0,,,0.7,,
2017-05-24 01:00:00,8.5,719.9,757.6,86.0,0,20–30%.,,,,,6.2,,
2017-05-24 07:00:00,9.8,721.6,759.1,80.0,1,60%.,5.8,,,,6.5,,
2017-05-24 13:00:00,20.0,723.6,759.9,48.0,3,100%.,,,,,8.6,,
2017-05-24 19:00:00,22.3,721.0,757.0,38.0,1,70 – 80%.,,22.4,,,7.4,,
2017-05-25 01:00:00,11.1,721.0,758.4,90.0,2,100%.,,,,,9.5,,
2017-05-25 07:00:00,11.9,722.6,759.9,96.0,1,100%.,9.9,,,,11.2,,
2017-05-25 19:00:00,15.9,724.4,761.3,59.0,1,70 – 80%.,,16.0,,,7.8,,
2017-05-26 01:00:00,4.7,725.4,763.9,93.0,1,20–30%.,,,,,3.7,,
2017-05-26 07:00:00,5.1,725.9,764.5,96.0,1,Небо не видно из-за тумана и/или других метеорологических явлений.,4.6,,,,4.5,,
2017-05-26 19:00:00,16.4,727.2,764.2,33.0,5,20–30%.,,17.0,,,0.2,,
2017-05-27 01:00:00,2.4,731.5,770.7,88.0,0,Облаков нет.,,,,,0.6,,
2017-05-27 07:00:00,2.2,733.0,772.3,89.0,1,20–30%.,-0.3,,,,0.6,,
2017-05-27 13:00:00,16.8,730.6,767.8,27.0,1,Облаков нет.,,,,,-2.5,,
2017-05-28 01:00:00,3.9,726.1,764.8,88.0,1,Облаков нет.,,,,,2.0,,
2017-05-28 07:00:00,3.8,724.4,763.0,87.0,1,Облаков нет.,,,,,1.8,,
2017-05-28 13:00:00,23.6,721.4,757.3,26.0,1,Облаков нет.,,,,,2.9,,
2017-05-29 01:00:00,8.7,720.1,757.8,87.0,0,Облаков нет.,,,,,6.6,,
2017-05-29 07:00:00,8.9,721.1,758.8,88.0,2,70 – 80%.,,,,,7.0,,
2017-05-29 13:00:00,22.0,720.7,756.6,38.0,3,60%.,,,,,6.9,,
2017-05-29 19:00:00,23.3,719.0,754.7,34.0,2,60%.,,25.0,,,6.6,,
2017-05-30 01:00:00,10.4,718.6,755.8,92.0,0,Облаков нет.,,,,,9.1,,
2017-05-30 07:00:00,11.3,717.8,754.9,92.0,2,100%.,9.1,,,,10.1,,
2017-05-30 19:00:00,22.1,715.4,751.0,47.0,2,"90  или более, но не 100%",,22.9,,,10.2,,
2017-05-31 07:00:00,10.8,721.3,758.8,92.0,1,100%.,10.1,,,,9.6,,
2017-05-31 19:00:00,12.8,727.0,764.5,42.0,5,40%.,,13.3,,,0.0,,
2017-06-01 01:00:00,2.6,728.2,767.2,92.0,1,Облаков нет.,,,,,1.4,,
2017-06-01 07:00:00,3.9,727.2,765.9,90.0,0,Облаков нет.,-0.6,,,,2.4,,
2017-06-01 13:00:00,18.1,724.9,761.5,37.0,1,70 – 80%.,,,,,3.0,,
2017-06-01 19:00:00,22.5,721.9,757.9,28.0,3,20–30%.,,22.5,,,2.8,,
2017-06-02 01:00:00,11.1,724.0,761.5,94.0,1,60%.,,,,,10.1,,
2017-06-02 07:00:00,8.7,723.7,761.5,95.0,1,70 – 80%.,7.2,,,,8.0,,
2017-06-02 19:00:00,18.1,724.7,761.4,41.0,2,60%.,,19.5,,,4.6,,
2017-06-03 01:00:00,8.0,726.1,764.2,92.0,0,70 – 80%.,,,,,6.7,,
2017-06-03 07:00:00,5.9,726.4,764.8,95.0,0,Облаков нет.,4.6,,,,5.2,,
2017-06-03 13:00:00,19.4,725.5,762.1,29.0,2,"10%  или менее, но не 0",,,,,0.8,,
2017-06-04 01:00:00,5.1,725.2,763.6,90.0,0,Облаков нет.,,,,,3.5,,
2017-06-04 07:00:00,5.6,724.5,762.8,84.0,0,Облаков нет.,,,,,3.0,,
2017-06-04 13:00:00,19.7,722.9,759.4,23.0,1,Облаков нет.,,,,,-2.1,,
2017-06-04 19:00:00,21.8,722.1,758.2,17.0,3,60%.,,22.7,,,-4.2,,
2017-06-05 01:00:00,8.8,723.9,761.3,64.0,3,70 – 80%.,,,,,2.3,,
2017-06-05 07:00:00,11.0,724.4,762.1,48.0,3,Облаков нет.,7.3,,,,0.2,,
2017-06-05 13:00:00,21.0,723.3,759.5,27.0,4,Облаков нет.,,,,,1.2,,
2017-06-06 01:00:00,7.4,724.4,762.5,79.0,2,20–30%.,,,,,4.0,,
2017-06-06 07:00:00,7.2,725.2,763.3,78.0,1,20–30%.,4.1,,,,3.5,,
2017-06-06 13:00:00,23.7,723.4,759.3,24.0,2,20–30%.,,,,,1.8,,
2017-06-07 01:00:00,8.5,721.0,758.8,85.0,0,20–30%.,,,,,6.1,,
2017-06-07 07:00:00,8.6,719.6,757.3,85.0,1,50%.,,,,,6.2,,
2017-06-07 13:00:00,25.5,718.0,753.4,23.0,2,70 – 80%.,,,,,2.6,,
2017-06-07 19:00:00,22.6,719.2,755.0,38.0,4,70 – 80%.,,29.1,,,7.7,,
2017-06-08 07:00:00,11.7,722.2,759.5,92.0,1,100%.,11.4,,,,10.5,,
2017-06-08 19:00:00,11.9,722.7,760.0,88.0,2,100%.,,,,,10.0,,
2017-06-09 07:00:00,10.1,721.5,759.0,95.0,0,"90  или более, но не 100%",8.7,,,,9.4,,
2017-06-09 13:00:00,16.7,720.4,757.0,64.0,2,"90  или более, но не 100%",,,,,9.7,,
2017-06-09 19:00:00,21.2,718.6,754.6,40.0,2,70 – 80%.,,21.3,,,6.9,,
2017-06-10 01:00:00,9.0,717.8,755.3,93.0,1,20–30%.,,,,,7.9,,
2017-06-10 07:00:00,10.5,716.6,753.8,90.0,1,"90  или более, но не 100%",7.8,,,,8.9,,
2017-06-10 13:00:00,24.2,715.3,750.7,30.0,3,100%.,,,,,5.7,,
2017-06-10 19:00:00,22.1,714.4,749.9,53.0,1,"90  или более, но не 100%",,24.5,,,11.9,,
2017-06-11 01:00:00,13.4,717.1,753.9,87.0,0,50%.,,,,,11.2,,
2017-06-11 07:00:00,12.6,716.6,753.6,86.0,0,20–30%.,9.5,,,,10.3,,
2017-06-11 13:00:00,23.7,713.7,749.1,39.0,1,"90  или более, но не 100%",,,,,8.9,,
2017-06-11 19:00:00,11.0,722.8,760.3,91.0,2,100%.,,25.0,,,9.5,,
2017-06-12 01:00:00,8.7,724.6,762.5,94.0,0,"90  или более, но не 100%",,,,,7.7,,
2017-06-12 07:00:00,9.4,725.0,762.8,94.0,1,"90  или более, но не 100%",7.3,,,,8.4,,
2017-06-12 13:00:00,17.7,725.1,761.8,48.0,3,"90  или более, но не 100%",,,,,6.5,,
2017-06-12 19:00:00,15.4,726.7,763.8,62.0,2,"90  или более, но не 100%",,18.9,,,8.1,,
2017-06-13 01:00:00,8.5,727.9,766.0,94.0,0,70 – 80%.,,,,,7.6,,
